name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ddn,1.63206088947895,2.649727116071538,2.6041581575360664,1.0174985372541994,0.3089163277672543,
Itgb4,11.834478238730972,-0.23889434118452774,0.7022819208734462,-0.34016871869264226,0.7337294738574175,0.8938280486522225
Gm11605,5.905538959059722,1.1771766331474027,0.9923551587280927,1.186245290099763,0.23552544532207187,
Bid,245.80949889176858,0.6037093104210771,0.21634621182584407,2.790477842556612,0.005263030244749123,0.051251179791289264
Hspe1,1650.4793198037232,0.11512819165861136,0.17910046636137622,0.6428134666400804,0.5203451438947801,0.771020590363554
Arhgap27os3,2.3443618375112,-1.3916501419755587,1.8273561702353518,-0.7615648030981956,0.44631978828751884,
Gm15912,6.938508812892814,0.9867857468624424,0.9432633969202419,1.0461401874431904,0.2954963132016285,
2610507I01Rik,115.72384661140372,-0.4629603956270624,0.3348854993020179,-1.3824438400348282,0.1668354629974741,0.43670047900538145
Slc28a2,18.277586862933504,-1.4880920347024607,0.6617545996399324,-2.2487067494689827,0.0245311594863294,0.13932401608303563
Hpgds,19.617070077500045,-2.0567693407004706,0.8293767608406408,-2.479897481834152,0.013142016199359065,0.09224232911750237
Mrps33,360.04247766383776,0.20655085384396668,0.2721285134155681,0.7590195207826032,0.4478408795620896,0.7194806093721979
Clec5a,5.7585244188675,-1.4122526276285532,1.1552777923263917,-1.222435536291829,0.22154296766176962,
Ssbp1,373.36513962481183,0.26317089225458157,0.2630266201587201,1.00054850758366,0.3170451351075154,0.6077471919320141
Mkrn3,9.587149683881876,0.5300430156076171,0.803928953383486,0.6593157434830921,0.5096930347731077,0.7641783042340236
Ifi209,41.223677764872406,-1.2279709930965126,0.44353756557458324,-2.7685839676414568,0.005630047600535869,0.0529501740816472
Uevld,150.8722419285066,0.4315294331772658,0.27729394866784557,1.5562165537704178,0.11965660630999687,0.3622365338534692
Poglut2,70.1161516994685,-0.3197586426451866,0.3440250151719471,-0.9294633487200578,0.35264901097948587,0.6413072213950444
Xpnpep1,375.9643679267285,-0.21690438762440828,0.26741826105505684,-0.8111053701742207,0.4173051621791434,0.6946665835306564
Ssc5d,7.315004081375538,-1.3712432706205004,0.9934492891891593,-1.380285119273367,0.1674988748522238,
Plekhj1,250.31495152153704,0.4451613098881277,0.2514353556066779,1.7704801650269766,0.07664718576031591,0.2815652696244573
Rps2,9339.099299399804,0.25274319075062746,0.18380453638887234,1.3750650322139095,0.16911128402246434,0.43949098227367756
Tmem30b,691.3645424239937,0.2064802980752155,0.2541260951234285,0.8125111983282491,0.4164983635429569,0.693974373326224
Gm9761,15.68654689197103,-0.41829373949623644,0.6537925005492171,-0.6397958666470625,0.52230532015405,0.7723086516956863
Zxdc,162.78616308916398,0.16344156771621585,0.21995347133362092,0.7430733724057077,0.457437259765324,0.7266361277464424
Cops8,361.4358583466667,-0.06258938244888154,0.21684829573553152,-0.288632115998807,0.7728629159865298,0.9126472942987619
Gbp8,56.924626034344215,-1.038829910565256,1.2050185827986741,-0.862086216257809,0.3886400758162999,0.6717537451255969
Gm33989,350.17082738689885,-0.025915993639754664,0.22387922323482645,-0.11575881524553724,0.9078436916856768,0.9689638009638774
Cst7,3.227298119204365,-2.052513558980447,1.274116532791341,-1.6109307949122909,0.10719480710478109,
Nanp,4.516237339839983,-1.3501685689733547,1.153041319567581,-1.170962866690416,0.24161370344462652,
Wfdc2,139.42674333014372,1.6101231739486017,0.3512060443160098,4.584554280904794,4.549558893891507e-06,0.0003494772893352414
Pigt,472.9149673715965,0.19119711450841115,0.3025196555638387,0.6320155103709091,0.5273767421644294,0.7763545331468421
Etv4,5.535260462678832,0.21864369850555557,1.1102773586874948,0.19692709825590196,0.8438845875435321,
C1qa,783.5740726980316,-1.4278382449558265,0.4011433224164954,-3.559421695852994,0.00037167232857993846,0.008446143038911917
Mpo,31.49678202137597,-6.6968016988953964,2.106351088205522,-3.179337830428188,,
Gm48840,4.249441188688672,-0.5695322129307598,1.1539692973991038,-0.4935419115694076,0.621629733479935,
Igkv3-5,7.78806670417024,-0.1969330244163991,1.3424055667027741,-0.14670158505086311,0.8833675674527952,0.9596657492137355
Ppt2,228.45995079810052,0.015665218242635073,0.3109800941625278,0.05037370087889917,0.9598245934305719,0.9859528165360252
Prrt1,5.179957946442326,-0.9407287807612812,0.8807069466720387,-1.0681518799369634,0.2854520068558012,
Nlrp12,700.1614284210527,-1.5032350456772512,0.46516800185552737,-3.2315959818408326,0.0012310097334592692,0.019208474355877414
Eif5a,5012.546541402549,0.3313884411133428,0.2651272173439532,1.2499223747497337,0.2113279050713862,0.49616962947372384
Rnf5,348.2355400627944,0.7478739650458106,0.3500993405329177,2.136176446112136,0.03266503454706569,0.16567474180086803
1700030C10Rik,7.395104262986539,0.023025686450120725,0.8528141015318949,0.02699965491747861,0.9784600092681055,
Dcun1d3,162.61400790702675,-0.199134688889855,0.29341357883704694,-0.6786825943064088,0.4973389970120137,0.7551140956959659
BE692007,6.954782087285327,-2.06203421324231,0.9245793812036767,-2.2302403180977515,0.025731492951868183,
Gm9843,122.30053908951933,0.19487935916788954,0.24160662821916784,0.8065977353531429,0.4198982789106087,0.6968495334111683
Gm10687,5.631820345881143,-1.0123179632169301,1.3160205536380496,-0.7692265598880242,0.44175882584557913,
1110019D14Rik,25.206354589638423,-0.8960748439862379,0.5006717201465228,-1.789745272059703,0.07349487085354002,0.2752849266879751
Gm2061,17.12234408283065,-1.6079270788641642,0.7799119515682542,-2.061677700451864,0.03923843099135837,0.18712378249068345
Gm17597,2.962525542514544,0.16448302828861364,1.465235890998593,0.112257029259988,0.9106196120633033,
1700113B09Rik,4.4763607213383345,-2.829913446057343,1.4175426805392877,-1.996351492556637,0.04589567681956,
3110070M22Rik,9.020726947091836,-0.607852542383192,0.7151697382301658,-0.849941643067068,0.39535753174077515,0.6760112806474916
N4bp2l1,771.1927693682818,1.137896049067661,0.31272250676473257,3.638676540552686,0.00027404273898415957,0.006847954846114911
Ripk2,120.46112886155396,0.5389095367680268,0.30749994184430895,1.752551670532944,0.07967899322671554,0.2884170228381972
Cyyr1,11.715884103302699,-1.9972453977476725,0.8377232162764573,-2.3841351880220074,0.017119312213300326,0.11111111671626414
Srsf6,1533.1426278405045,-0.34767036404648677,0.21575208499116447,-1.611434550265063,0.10708504178819822,0.3416286135934398
Rpl30,197.16263051419833,-0.6840398532691692,0.3879193223860479,-1.7633559706737918,0.07784047081281276,0.2843054056423143
Fbxo6,647.720678374751,-0.38496116206017583,0.25588758221543006,-1.504415176099009,0.13247449908408024,0.38388290040170775
Gm28557,30.155988128602278,-0.025582491139583496,0.40043744514349067,-0.06388636090317777,0.9490607125151569,0.9813193560748539
Ttc1,304.85355128863125,0.029008981369677656,0.23230796541385373,0.12487295180773728,0.9006241320632835,0.9664358933222705
Erdr1,72.4241716840634,-1.147575840255007,0.7137712531471702,-1.6077641614103952,0.10788684033480386,0.34275509579564534
Dkc1,336.73299286831633,1.5405419088217625,0.5455705373369426,2.8237263623902926,0.004746889276755,0.047851706418901206
Mrpl27,481.76030240370307,0.07167818209281526,0.232456010805866,0.30835159669274714,0.7578148088847396,0.906319354802572
Gm3776,16.273305183839696,1.9787721615497296,0.8731743494572758,2.2661821923418173,0.023440230484915465,0.13570203043588888
Gm43012,21.355574662449882,0.01889585378882105,0.5095693687220577,0.03708200482342514,0.9704196202302693,0.9898897952699933
Gm10030,25.439544358050718,0.9368882896931529,0.5468476099248742,1.7132529660719595,0.08666601119363149,0.30322077707695494
Crybg2,44.464305138890914,-0.23285784073580393,0.5151900276783593,-0.4519843712525827,0.6512802414898674,0.8491007872852214
Apex2,113.85220306389289,-0.024179605297039795,0.3278951291936281,-0.07374188618325371,0.9412157691444325,0.978487730855118
Maged2,69.29246604496397,0.33889740534347734,0.2969653646412616,1.141201788810861,0.2537859601251553,0.5423174184872561
Gnl3l,190.4811801370987,-0.41666826631472376,0.2504103953840511,-1.663941569501079,0.09612410669736067,0.3211923370810958
Fgd1,7.129856694318885,-0.9108701575510334,1.102640603312668,-0.8260807327559878,0.40875829649703965,
Tsr2,134.3605826468819,-0.20824930248654439,0.24664398244555463,-0.8443315763137028,0.39848414589066306,0.6784598830620414
Fam120c,21.656755475220237,-0.7425357988099451,0.5913575343419585,-1.2556461289297893,0.20924429885749662,0.49356092455597644
Huwe1,1760.4919891932814,-0.14496500210846536,0.16678111871085213,-0.8691931270696817,0.3847415060328947,0.6685448891636929
Hsd17b10,2675.7136401030416,0.3256711128418861,0.27118893929687266,1.2009011639127782,0.229789542729677,0.5157075548699748
Igkv1-117,20.805415084015312,-1.8426728804557582,0.801784349192913,-2.298215077795691,0.021549550962558034,0.1286051761003355
Nupl2,61.19124917553092,0.00476261282657627,0.32508231164071383,0.014650482834759665,0.9883110240864337,0.9957124393649424
Atp8b4,26.2263517232263,-1.1295844962067474,0.4864475365532506,-2.3221096034538014,0.020227034709635727,0.12342139170971352
Tchp,35.59282415393861,-0.8047911985042712,0.434643630223018,-1.851611625117636,0.06408161250132777,0.2526643053298622
Blcap,347.3997403323639,-0.2535589360626403,0.23304871111692935,-1.0880083174346336,0.2765914357194017,0.5644304305642287
Gm10605,13.328342682908424,-0.45289794101175274,0.7634433617577799,-0.5932305704629928,0.553026856339896,0.792095757778497
Aldh1a1,15371.806315072754,0.7193321644664683,0.3799667491494746,1.8931450346027285,0.05833858462807877,0.23802834974364484
Htra2,125.67571164066953,0.15438313919937563,0.29160440463211085,0.5294266367277475,0.596509524253944,0.8171060497342952
Aup1,1734.0132963637152,0.5266653816810458,0.228847935291078,2.301377030171435,0.021370329108714448,0.12814741615561434
Gm45292,1.5492365715751437,4.727349391683599,3.5296573604384798,1.3393224636105565,0.18046571886592955,
E330034L11Rik,5.674057600761406,-0.22636366880693656,1.0486158373291556,-0.21586901584806226,0.8290898494439491,
Nmral1,125.73689185878791,-0.42732853223024464,0.2869754946905596,-1.4890767335065496,0.1364671637470316,0.3899466960768256
Plppr1,10.513491794357478,-4.008410151590395,1.4685001536239675,-2.729594642328387,0.006341224431875851,0.057400813652595764
Iglv2,6.023509876325779,-0.7708686468573687,1.4083183079443857,-0.5473681926229779,0.584125802909645,
Gm4951,1314.3633805815,-0.14816034803245728,0.32923672725881914,-0.4500116049203273,0.6527020728243389,0.8499529786281522
Gm28875,39.19336210085193,2.339179630916081,0.527491419231255,4.434535891266455,9.227084755300007e-06,0.0005873722934508106
Ginm1,561.8268606117329,0.08541577762094188,0.2338080641488362,0.36532434384542184,0.7148693085997249,0.8847392433164911
Cyp21a2-ps,115.3086592002555,-0.7928586483160199,0.48824135612870767,-1.6239071892693389,0.10439561798335734,0.33716032190390005
Slc17a8,108.57183722700377,0.9482245732143483,0.576137911566704,1.6458291568347259,0.09979893758937526,0.3283645350212754
Mgat1,1112.7361769098277,-0.04493608279947632,0.19010359592919643,-0.23637681643966718,0.8131402843254061,0.9287049513642607
Rab44,8.320025122654956,-3.4892583955967713,1.2264129305011637,-2.845092634640532,0.004439850905409927,0.0459274405783729
Zfp69,16.883819772135187,0.9585828937566286,0.6421125822188768,1.4928579820756054,0.13547436587718428,0.3884137385282766
9230112E08Rik,23.828179917469868,-0.18492575420799834,0.5024902172174909,-0.3680186158290075,0.7128593534054799,0.8839224555257776
Zfp862-ps,30.83335520719509,-0.33864883594616024,0.5718217533581598,-0.5922279695680762,0.5536979424259096,0.7926441133114271
Gm3375,39.56196869984328,0.5301552702454388,0.3680449805547614,1.4404632538292614,0.14973637903782694,0.41152812547873685
Phactr1,19.703076364184348,0.6506834876079621,0.7245129641363519,0.8980977840522185,0.369133420317298,0.6549532372147103
Vmac,157.01482490397302,0.24058454869191326,0.320784728689512,0.7499875373580372,0.4532622107248122,0.7238508010994388
Lrrc8c,41.48560375125398,-1.4224368263168297,0.39653283678848245,-3.587185459436698,0.0003342665824004666,0.007856693176079343
Gm8717,7.58410204034935,-0.7853935116246324,0.7271534046939865,-1.0800932878188962,0.2801006405516734,0.5694383535767215
Olfr701,17.597411291270433,0.22381106458964242,0.5278890114186402,0.4239737136944303,0.6715849838214181,0.8608123221343491
Ttll7,6.173989495272803,-0.48289723216402297,0.8076218037949054,-0.5979249568237934,0.5498900066208636,
Psma8,10.823339968724017,0.7321226553905966,0.9418899966521875,0.7772910403474093,0.43698707990998564,0.7106531459210292
Cuedc2,294.8049096640207,0.44770964281774167,0.23816088969627355,1.8798621528022739,0.06012686715613572,0.24325965528261864
Zfp599,7.014963517041796,-0.41555872946978406,1.2550996420335938,-0.3310962058729209,0.7405718174425993,
Arf2,146.5001787792674,-0.8152531019275338,0.278312709063552,-2.9292701173102835,0.0033975902565898286,0.03847646953242696
Rhobtb3,88.08992901922997,0.572945617814923,0.3599063835934973,1.5919295792820578,0.11140052843232101,0.3481266513510032
Rab3d,170.63288315291487,0.67254178269063,0.30184066860520214,2.2281350813276024,0.025871508531534505,0.1441382667376821
Fam83g,25.30048296294016,-0.08730698591746452,0.574094049647735,-0.15207784503433927,0.8791255380456927,0.9582224453530142
Ppp4r1l-ps,232.29884434336898,0.3564508447638426,0.3720994950260315,0.9579449838783195,0.3380905014399661,0.6271070274921805
Cntfr,33.92259044450831,-0.7477881603932782,0.5165737000616648,-1.4475923964073523,0.1477310789138762,0.4081009961889656
Enho,310.8405450907405,-1.7624426821279953,0.37142586971155656,-4.745072505306861,2.0843166320414626e-06,0.0001936442816930413
Gm48768,8.024176958478199,-0.21777760004774688,0.7802839261530504,-0.2791004565753805,0.7801677327517659,0.9160025894745778
Cog8,360.3254763039511,-0.05947616879159042,0.2111846704392774,-0.28163108935831493,0.7782263988763365,0.9151243072280955
Nip7,189.83297046054335,0.10971303706082797,0.2856012422524592,0.384147618531177,0.7008690395266145,0.8772941850847119
Vps4a,250.2349100513394,0.12569122953860545,0.21372088704602,0.5881092450806675,0.5564589680652938,0.794480888705919
Lrrc56,49.30370153987236,-0.1406645862786783,0.3972080161060939,-0.35413330188458964,0.7232389858601862,0.8884602926451854
Degs1,974.6426998689692,-0.07322342676923267,0.24766031268065272,-0.2956607216419496,0.767489196331116,0.90934738901791
Pzp,54642.805577941785,-0.6372216220760937,0.29458712050669744,-2.163100752606075,0.030533431240406566,0.15936011127076602
Fkbp4,2279.363079627626,0.05228530565067209,0.35564741246731296,0.14701444131968078,0.8831206216513101,0.9596657492137355
Tspan9,460.13197332363245,-0.5930873764519262,0.18834746279740244,-3.1489002699754214,0.0016388611415570837,0.02317032039796373
Gm42979,9.090515161401648,1.3183855115525458,0.9161510513528388,1.439048189275934,0.1501368698789987,0.4121501645764961
Pnldc1,42.50148886400346,2.5892115368882784,0.4884698841010263,5.300657463567953,1.1538639721818756e-07,2.4408660950001216e-05
Sft2d1,418.16264022338976,0.2223811504793488,0.24385303003244058,0.9119474564239154,0.36179637800585784,0.6490997126279417
BC048671,7.211754428220505,-0.46964789206124447,0.7952501071343265,-0.5905662732364974,0.5548110684132196,
Nckap5,3.910932917516396,-1.3819396092740879,1.166439957701979,-1.1847498880239562,0.236116351240931,
Fbxo33,193.57589127216377,0.5057621066866019,0.33276007347442477,1.5199002134054815,0.128536056832198,0.3770073814314448
Sec31a,1712.6864644385523,-0.37169422893577014,0.1738867875505993,-2.13756452788347,0.032552103294753346,0.1655240091970148
Neb,335.0525133290043,0.24334558161046443,0.38567201952433894,0.6309650928542598,0.5280633488500204,0.7765956699678789
Txnrd2,476.32391781999036,0.7435827646574735,0.2456523074673502,3.0269724405348954,0.0024701647834358686,0.030737344590265333
Gpx4,3518.1704419337875,0.4160942196280006,0.2531537055328838,1.6436426192226974,0.10025004500758286,0.3290613795307387
Selenos,941.1754080211117,-0.31798843072804334,0.34527590321184565,-0.9209690794232462,0.357066570632283,0.6453293041790078
Uap1l1,116.1026228135628,-0.17541476143993276,0.38527267682841737,-0.45530028987250076,0.6488932177404526,0.8473202036022054
Selenom,38.12186479921415,-0.23078144756869373,0.530071476320853,-0.4353779780238569,0.6632880924426713,0.8571045359783509
Dpp7,318.9636285764432,0.15077071089718408,0.26838191966284625,0.5617767064435235,0.5742681645165347,0.8054721663468657
St8sia3,10.180811318765961,-1.256964051704094,0.8455872295678086,-1.4864983856799092,0.1371473435421224,0.39061820865604896
Fam89a,93.78285324108859,-0.7846507981516065,0.4136918817457977,-1.896703398771922,0.05786709489072175,0.2367368505645415
Tmem18,185.98089570379318,-0.20349431669698542,0.2666663234423904,-0.7631046697988754,0.4454009752922673,0.7176310534648085
Spice1,44.14472335750069,-0.09714333490372233,0.40121796328740533,-0.2421211007298181,0.8086863285347383,0.926948810865784
Dpy19l1,670.1821528033762,0.2951478360460391,0.23330958219661174,1.2650480673241953,0.20585409758818685,0.4889434862389997
Laptm4b,299.15408789501345,0.41038605700736414,0.29084841140226997,1.4109963847791578,0.1582456800099834,0.42447875539158636
Mtdh,1065.7752791818345,0.32923462245457824,0.29198002330414363,1.1275929727275484,0.25949185584031176,0.5481267407871817
Cdc7,6.015007873774096,-2.4166429099656987,1.2640963322218548,-1.9117553372835565,0.05590758285298844,
Atp6ap2,585.3879050483373,0.15013878506257355,0.23139184292989107,0.6488508115131085,0.5164348109953427,0.7682547496685018
Rxrb,414.6606416582872,0.2562410008725553,0.18991436550775342,1.3492449619989069,0.17725829734030163,0.45160303658127615
Ppp1r8,145.68886756151107,-0.3568665065508105,0.266704613669391,-1.3380589920847217,0.1808772071951904,0.4569140353713338
Setmar,49.375458439340036,-0.2798625113249714,0.33523816265489786,-0.8348169823764026,0.4038207625762278,0.6825673676099245
Rpa2,88.33106324361495,0.19144357995649866,0.31633087689457456,0.6052004212674508,0.5450458359544255,0.7868868594531688
Smpdl3b,12.827986446804605,0.7478141055915141,0.6779224523996111,1.1030968261111735,0.26998511901831757,0.558323866220765
Eya3,260.6918559343314,-0.2193887624536888,0.1999222682869993,-1.0973703146402094,0.27247954468076807,0.5608688646966662
Yrdc,222.20256452646765,0.2917213610017947,0.3567644510419317,0.8176861796342699,0.41353640398166347,0.6909022545258655
Zyg11b,497.6576792305125,-0.1673024189104802,0.2123359221941555,-0.7879138733647826,0.4307470856332585,0.705259874667457
Ly6d,145.5950460291151,-5.359465519690237,1.079210227194229,-4.966099639014703,6.831286633338859e-07,8.967251427068445e-05
Gm36936,9.780653065211876,-0.10191192308227079,0.6946079655272297,-0.14671862135199726,0.8833541199536931,0.9596657492137355
Rsrc2,424.8420981254001,0.077884209879284,0.235596182954116,0.3305834963143376,0.7409591139839402,0.8970434761038981
Zcchc8,334.13640356572034,0.1855901800802542,0.23172379346670294,0.8009111938991375,0.4231830592608118,0.6997074392539878
Scarb2,2369.0310454786586,0.472821430786039,0.29395018928034045,1.6085086794589847,0.10772381682782242,0.342553765352118
Stx2,179.3754270381167,-0.48409915273673604,0.26350643288169545,-1.8371435848553972,0.06618870138009271,0.25774416425269747
Tsen34,481.6046446516457,0.6558322224587889,0.25621504730963723,2.559694402593819,0.010476424287703057,0.07954008947452584
Marchf8,1286.930053641553,0.6260495809198805,0.2535499850440985,2.4691367298286186,0.013543945672023874,0.09429329265333077
Hrh2,2.3543627932901856,-3.3778980884006913,1.7174314920889657,-1.9668313431775075,0.04920265783918395,
Rad17,155.25371530698965,0.08799339235290367,0.29722393669930874,0.29605082729902593,0.767191265621936,0.9091510731967267
Marveld2,189.41950071330731,0.06311100156476494,0.23734194919032375,0.26590748824665816,0.79031045787056,0.9201800825420836
Ocln,270.05986507757075,-0.10856975540204639,0.3362436066151856,-0.32289017029935435,0.7467784208943375,0.9005300539510883
Gtf2h2,128.91772699931684,-0.25781011457999264,0.3138666411259184,-0.8214001770151905,0.41141836276788324,0.6892407817809402
Prorsd1,251.12122787214983,0.14661094233016636,0.21303329549615313,0.6882067049130064,0.4913226222392668,0.751686124893716
Traip,4.501266726852608,-0.1823538185243223,1.0082981199891694,-0.1808530779828103,0.8564828997642677,
Mst1r,15.447584878680269,-1.1287885734574028,0.9125040892155454,-1.2370230301409293,0.2160785327775654,0.5005188385598929
Rbm6,281.55834510713555,-0.2703743335657527,0.2235562913195627,-1.2094239530001234,0.22650001086129157,0.5122740599542907
Mon1a,249.5386122213186,0.006150013582196104,0.25346717912538624,0.0242635500320686,0.9806423874262729,0.9935769528488136
Rbm5,606.1094442925479,-0.1824393011755741,0.24661492128184215,-0.7397739772893734,0.45943715153491094,0.7286344675438322
Tyw1,253.38154336236707,0.5174436687329452,0.24282963677840316,2.1308917461551204,0.033098061526883396,0.1674386850605764
Zfp976,44.76173945623431,-0.3219479506654265,0.37065908606986603,-0.8685823787002541,0.385075596133984,0.6688718351240879
Rpsa-ps2,16.450929322079546,0.9298695632599843,0.5646043510228069,1.6469401299785993,0.0995703523556904,0.32792631015347135
Gm47694,7.127414818510153,-0.7790556049952968,1.2022763515478903,-0.6479838050480565,0.516995424966338,
Ppp6c,598.0386565305515,0.07924182647669754,0.2172238375716469,0.3647934193712107,0.7152656176836036,0.884990753455372
Cd300lg,134.62895577778298,-0.6487230987182023,0.3403419650188047,-1.9060920056754058,0.056638269723562534,0.23332490473222908
Tesk2,193.0132182234425,0.43050236276218984,0.25829562725245425,1.6667040295708269,0.09557327126746859,0.32028576162020306
Dnah17,9.602988744874192,0.03783064688716889,0.7463128688100258,0.05069006373625683,0.9595724944613994,0.9858867069300039
Coil,59.20595785840866,0.20559546086765795,0.35929681672568176,0.5722162048115981,0.5671755104624785,0.8006015844414985
Pdzd9,3.8970688286059607,1.1668670383469217,1.064839474035751,1.0958149719266939,0.2731597550725464,
Mrpl49,422.2339141076908,0.10581223499161041,0.192482506922215,0.5497239031408225,0.5825087593958411,0.8098704909038205
Klhl5,441.2188816727741,0.1897499965504573,0.22599201538368302,0.8396314189609972,0.4011150773372958,0.6806676648439502
C130050O18Rik,3.6657895214087626,-1.9029164299196262,1.1474714130405095,-1.6583562852144424,0.09724557452522221,
Wipf1,65.07034015976208,-1.1136648411708014,0.44192330064079294,-2.520041010636861,0.011734116198412503,0.08542385587926922
Carns1,23.0253543451854,-0.25736380663987224,0.561002702418072,-0.4587568037204906,0.6464088176204947,0.8457627978191838
Ltbp3,39.14689642208039,-0.4919088919178168,0.5626686733792892,-0.8742425430644618,0.38198618216447977,0.6660434145796239
