name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm43379,10.354746710252604,0.13482739550363182,0.7811736667017866,0.17259593000989143,0.86296905126841,0.9236527981949454
Azin2,48.09650984997363,-0.25052863463131464,0.5848962147373428,-0.4283300666321095,0.6684108318260338,0.7984101209461476
Ptp4a2,2163.0143252887874,-0.11566213344931899,0.2269348492062928,-0.5096710965893894,0.6102819055048978,0.7558937219457678
Nt5c3,316.4316675658347,-0.12606958816217342,0.3019615041633531,-0.4175021862852198,0.6763111254969785,0.8034451932229225
Fkbp9,400.59356974935787,0.754127942032933,0.3092235370195116,2.4387792381578914,0.014736968052425617,0.058313613278745076
Tmem209,142.16626925361314,0.4282244586687075,0.3250702471681168,1.3173289847324674,0.18772837364457629,0.3539795451647545
Avl9,281.23400689897466,0.4038803171027632,0.269620707817842,1.4979573355902178,0.13414433557762329,0.28203758776493826
Cep44,128.8882923328077,-0.8707334307149694,0.26109742426908944,-3.3348985848959716,0.0008533051326051435,0.006843480259495376
Mfsd14b,516.071057279417,0.1964761788014991,0.18140715656789314,1.0830674076960478,0.2787785042467106,0.46081636865734826
Tapbpl,388.5419018212982,0.6979312361553281,0.21281238438058753,3.2795611880705593,0.001039686616450319,0.007961714571131344
2810402E24Rik,64.50128752306358,-0.7783973485894026,0.412625082417172,-1.8864518463820084,0.0592340915748788,0.15926957213998966
Tctn3,15.947197235430423,-0.4708839823810136,0.6976817670692957,-0.674926599213025,0.49972240014149394,0.6707205409339092
Cyp2c39,53.08152096237465,3.1000786232868056,0.7329630633942109,4.2295154805358655,2.3419516336202795e-05,0.0003932108452399637
Cyp2c55,98.61404380092154,-1.079642567564138,1.0255537535040877,-1.0527410814647609,0.2924596748251579,0.47600720456239304
Hells,12.303862600296064,0.6780028348911303,0.6741842760718071,1.0056639689693927,0.3145772410236932,0.499063342578643
Aldh18a1,25.975119098076338,1.3796681682390761,0.5208295680038879,2.6489820336559253,0.008073462348842337,0.037367644103685
Sorbs1,168.90135122495855,1.3037728819142456,0.3190102161494869,4.086931439535162,4.3711622365158225e-05,0.0006458148891936542
Cyp2c40,396.72461465640924,3.0780036433716758,1.168551867499123,2.6340325397443136,0.008437740112018869,0.03857109139422501
Sap18b,212.29218031477916,-0.9353082747385114,0.2258983916561817,-4.140393687096518,3.467102683477687e-05,0.000541052363550475
Cox8a,3988.4360001696687,-0.8602052289348531,0.1854415999961843,-4.638685327092481,3.5063243523067733e-06,8.933810060919193e-05
Glipr1,10.282186753238369,2.51189650124437,0.7754579932782929,3.2392425160583933,0.0011984762234382342,0.008861988431256943
Tmed3,233.30702890353209,0.15188859990307457,0.3426210965593291,0.4433136237913277,0.6575389028966989,0.7907460984957386
Lrrc1,10.250935231198403,-0.2745369918206744,0.736695402297721,-0.37266011293732176,0.7094014266105406,0.8266729125164999
Gclc,3045.725818430952,-0.7681571048045874,0.47753259826901245,-1.6085961619982538,0.10770467401328976,0.24169809363194064
Wdr20,239.23259413455824,0.4064072922594481,0.24784354188162164,1.6397735812440972,0.10105225317318502,0.23053206097595663
Ctsh,3693.1824795928746,0.567787781070544,0.2912707635769746,1.9493469722047603,0.05125400261487686,0.1436882049794729
Zfyve19,232.62353464446682,-0.9201933749321735,0.21410377539853645,-4.297884860831201,1.7243568997137222e-05,0.00031215101639037304
Mgam,1332.5654446657943,0.01729369989701384,0.18111360710800695,0.09548537060885082,0.9239293097275356,0.9574936596089936
Gm49863,3.2411793975136103,0.05592867620862852,1.3443081545533797,0.04160405932165884,0.9668143371747732,0.9818685396567333
Gm7072,114.55360159132556,-0.2792569320996411,0.27310083104679056,-1.0225414951293055,0.30652468360503227,0.4914054328970591
Mrm1,75.83986594209223,-0.668775203243199,0.3252932591711427,-2.055914730441261,0.039790736001528916,0.12027851314227259
Mtmr4,570.7977704746831,0.5078622026556521,0.3005384064743796,1.6898412705829875,0.09105832581134074,0.2143236188508944
Dlg5,71.63714104809485,0.2491477394639471,0.34384954009194235,0.7245836053679967,0.4687075197203885,0.6441008568698601
Ngly1,551.4889479943153,0.15248617305261156,0.22251489797097368,0.6852852300815511,0.49316395017505277,0.6655467510453317
Oxsm,495.0123062358472,0.08130362109396828,0.25108785067405537,0.3238054763530193,0.746085309864273,0.8498162615377745
2500004C02Rik,14.407046385351988,0.16161697614724865,0.7392242501270808,0.21863051180946091,0.8269378827560961,0.9016507835242387
Gli3,4.610491662128868,1.0431563636154508,1.228762556980369,0.8489486904442811,0.3959098437065187,0.579273562476668
Sdhaf2,380.9186541601074,-0.1752951090160935,0.21775899354237147,-0.804995955227836,0.4208220138792407,0.601929294828957
Cd5,3.9526741671363053,3.622377880115301,1.902347962191963,1.9041615688128104,0.05688914518034554,0.1546290532043515
Pomgnt1,215.4942059751831,-0.2755551163460205,0.21025746192915623,-1.3105604615300908,0.19000630468129986,0.3568312016029076
Corin,2.8620746972829547,3.078778244659376,1.5512571275121174,1.9846988549197346,0.04717798629977864,
Incenp,24.09505663309035,0.7074294822526803,0.7544726561715468,0.9376476091823133,0.34842553607377247,0.5330998026624477
Fth1,22241.519098874465,-0.2970430760499514,0.22582977043003225,-1.3153406456744499,0.18839544366609706,0.35477291524667137
Rab3il1,63.54531526384349,0.14112669554247168,0.35057178216375084,0.4025614801950942,0.6872708516839704,0.8121662979791527
Fads3,156.4556785287936,-0.5168713051543716,0.3432732198575697,-1.5057140355103462,0.13214059933852712,0.27951903355573127
Fads2,6237.736380460151,-0.46936099254852215,0.23653111005451027,-1.984352047560909,0.04721660773707462,0.13558228923485097
Tmem138,14.6606934245855,0.1881884732494237,0.6456764230788181,0.29145941608348214,0.7706999783995807,0.867051678485508
Ppp1r9a,200.5151754863574,-2.133507450738357,0.4204158329486519,-5.074755238818363,3.879951037146607e-07,1.5183541725367056e-05
Ank2,26.249449312127723,0.9099904192676301,0.49808551821173197,1.826976264105717,0.0677033382835766,0.17439465803948456
Sh2d3c,121.16558856856003,-0.29430396850558294,0.2616229657339973,-1.1249164142753956,0.2606244556648847,0.44156865479101576
Acmsd,263.16796107544604,0.25190289722797365,0.3765036318033808,0.6690583461875432,0.5034582595856985,0.6742408430793579
Zdhhc23,12.99583593539527,-0.6136736051164713,0.7688037839403015,-0.7982187626226925,0.4247435511214238,0.6055521790952985
Rpl39-ps,14.558671314559213,-0.49878153774288847,0.5819299290213107,-0.8571161455499271,0.39138069904557704,0.5755254290726265
Lzts1,3.137707662235676,2.22135911596224,1.6001528486318655,1.388216830574346,0.16507102876278223,0.32377766880575537
Skp1,2526.52650710453,-0.16545705108569253,0.2551205289993187,-0.6485446378410983,0.5166327495737757,0.6849243419036626
Clcn2,884.2150687845391,-0.9104486113246076,0.20674946764013793,-4.403632191737044,1.064533672082729e-05,0.00021182415780086842
Adcy5,20.106855832058,-0.6419451139132586,0.49455800075064127,-1.298017852180963,0.19428120051905473,0.36199727534144954
Ap2m1,2189.695698896875,0.3418727920807215,0.19651882829933257,1.7396439569647213,0.08192155568475148,0.19937598195832834
Thpo,303.64549810715954,-0.29059890159057056,0.2847949312573134,-1.020379472020916,0.30754852569288404,0.49229802746305684
Pdia5,1197.7993877403574,0.0946496741835655,0.30882408873668465,0.3064841041731931,0.7592360809352247,0.8592214939369271
Nup85,246.70490462718928,-0.10507717125824194,0.202941452095744,-0.5177708653068496,0.6046181481254695,0.7509506979728935
Slc49a4,563.3024218570821,-0.13386531141400063,0.29884790877306694,-0.4479379225492675,0.654197998632951,0.7883434548074298
Hspbap1,39.19561445795057,-0.14940888666954455,0.3754154132577779,-0.3979828248739308,0.6906428460616181,0.8148891470113967
Rfx4,44.44613691297665,0.2375581037147936,0.6202225683890934,0.38302073452729113,0.7017043903430413,0.8218035813702055
Zfp719,44.49927031265393,0.5797217918617587,0.48823494061197426,1.1873828430532047,0.23507664433332842,0.4124787015193445
Siglecg,8.914763412120044,-0.3761128044796184,0.8425864071143885,-0.44637891295647003,0.655323562341335,0.7893798274852516
Fancc,65.49107710805863,-0.9552630381703232,0.32296084574629896,-2.957829256245903,0.0030981368057914353,0.018165103315401034
Inpp5f,379.0034731862563,0.33347244329962705,0.19891484164860224,1.6764583302875447,0.09364845171074353,0.21850828160974892
Ppp1ca,1058.5033482605968,0.2706884506402181,0.2768102328562614,0.9778845523415959,0.3281314261532574,0.5125311458347165
Psd3,485.3274001330453,0.2945613237841834,0.23425864691425866,1.2574192144633884,0.20860187513307127,0.38036819812197536
